year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1983,-39,WASHINGTON,OTHER (COMBINED) COUNTIES,23.947000000000003,,,,,,23.232,,,,,,,,,,54.440000000000005,,,,,70.772,23.947000000000003,,,,,,47.916,,,,,,,70.772,1665.6028936724135,,,,,,,1676.6855794775286,,,,,,,,,,2014.0134510810756,,,3.02603,,,,,,,4.926636,,,,,,,,,,10.430704,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2199,OKLAHOMA,OKLAHOMA,,,15.24,,,28000.0,13.068,,,15.24,35.559999999999995,,,,,,979.9200000000001,,,,38.1,,,,,17.779999999999998,,,30.492,,88.89999999999999,38.1,,,,1850.96,,,,31.68327606631212,,,59000.0,739.4988800315738,,,626.3334935127342,1111.0585473618185,,,,,,18234.986651680007,,,0.8708,,,2.11582,,,7.37,1.163052,,,0.8051799999999999,1.54178,,,,,,3.097636,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2200,OKLAHOMA,OKMULGEE,,,17.779999999999998,,,61000.0,13.068,0.9525600000000001,,2.54,53.339999999999996,3.70401594,,,,,653.28,,,,58.419999999999995,,,,,20.32,,,24.684,,20.32,63.5,4.32135193,,,979.9200000000001,,,,31.049610544985878,,,76000.0,622.3505426008295,731.8251597333376,,82.41230177799136,1388.8231842022733,1156.680480980203,,,,,9797.903275529558,,,,,,1.778,,,5.82,1.048344,0.34473600000000004,,0.635,1.27254,0.017532342116,,,,,2.722,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2201,OKLAHOMA,OSAGE,10.885,,10.16,,,66000.0,13.068,,,5.08,109.22,4.074417534,,,,,1088.8,,,,114.3,,13.062000000000001,,,22.86,,,29.04,,33.019999999999996,127.0,4.197884732,,,1905.4,544.3146711347756,,,16.475303554482302,,,103000.0,439.3062653652913,,,178.01057184046132,3459.4322951947534,1741.8247242995997,,,,,15649.428842859706,,,1.0885,,,1.651,,,5.76,0.7013159999999999,,,0.6858,1.58242,0.023952636411999996,,,,,2.460688,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2202,OKLAHOMA,OTTAWA,,,10.16,,,50000.0,17.424,,,,175.26,36.175889014000006,,,,,1850.96,,,,213.35999999999999,,,,,12.7,,,29.04,,,218.44,38.027896984,,,2449.8,,,,14.574306990503574,,,113000.0,761.4641932998383,,,,7701.655839667153,11975.044979559749,,,,,24494.75818882389,,,,,,1.4605,,,7.35,1.006236,,,,2.0446999999999997,0.018520079699999997,,,,,2.53146,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2203,OKLAHOMA,PAWNEE,,,,,,41000.0,7.26,,,2.54,33.019999999999996,0.493868792,,,,,816.6,,,,35.559999999999995,,,,,,,,13.068,,17.779999999999998,38.1,0.6173359900000001,,,1361.0,,,,,,,73000.0,234.2966748614887,,,82.41230177799136,1388.8231842022733,198.67688261542307,,,,,15513.346852921799,,,,,,,,,5.99,0.723096,,,0.635,2.07264,0.022594497234,,,,,3.309952,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2204,OKLAHOMA,PAYNE,8.708,,,,,44000.0,17.424,,,5.08,48.26,,,,,,1361.0,,,,50.8,,10.885,,,,,,40.656,,27.939999999999998,68.58,,,,2722.0,413.67915006242947,,,,,,80000.0,937.1866994459548,,,181.30706391158094,1237.315200471116,,,,,,27488.56196745792,,,1.034075,,,,,,5.83,1.1064239999999999,,,0.6985,1.27762,,,,,,3.299064,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2205,OKLAHOMA,PITTSBURG,,,,10.885,,59000.0,,0.9525600000000001,,2.54,33.019999999999996,2.098942366,,,,,136.1,,,,33.019999999999996,,,,,,10.885,,,,15.24,38.1,2.716278356,,,272.2,,,,,11.53781804609979,,100000.0,,1376.7460817483413,,65.92984142239308,984.801894252521,612.3602546365779,,,,,2041.2298490686578,,,,,,,45.97824,,6.43,,0.650916,,0.508,1.524,0.016297670136,,,,,2.4498,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2206,OKLAHOMA,PONTOTOC,,,,,,40000.0,7.26,,,,7.62,,,,,,54.440000000000005,,,,10.16,,,,,,,,21.78,,,17.779999999999998,,,,163.32,,,,,,,87000.0,512.5239762595065,,,,353.5186287060332,,,,,,1088.655919503284,,,,,,,,,7.12,1.354716,,,,2.07518,,,,,,2.901652,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2207,OKLAHOMA,POTTAWATOMIE,,,10.16,,,57000.0,11.616,1.04328,,5.08,60.96,1.2346719800000001,,,,,762.1600000000001,,,,63.5,,,,,12.7,,,31.944,,30.48,81.28,1.3581391779999998,,,1088.8,,,,20.277296682439758,,,149000.0,585.7416871537217,2021.6670037633453,,197.78952426717925,2070.60911099248,742.997108959048,,,,,13336.035013915227,,,,,,2.032,,,9.42,0.990264,0.870912,,0.762,1.7018,0.033706545053999996,,,,,3.23918,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2208,OKLAHOMA,PUSHMATAHA,,,,,,42000.0,,,,,,,,,,,27.220000000000002,,,,,,,,,,,,,,,,,,,81.66,,,,,,,84000.0,,,,,,,,,,,408.24596981373156,,,,,,,,,6.65,,,,,,,,,,,2.1776,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2209,OKLAHOMA,ROGER MILLS,13.062000000000001,,,718.41,,48000.0,11.616,,,10.16,127.0,,,,,,2449.8,,,,127.0,,17.416,,,,740.1800000000001,,43.56,,132.07999999999998,139.7,,,,5988.400000000001,696.7227790525127,,,,778.8027181117359,,68000.0,710.2117956738878,,,296.6842864007688,3333.1756420854563,,,,,,43001.90882037972,,,1.160341,,,,46.82727,,5.3,1.115136,,,0.5715,1.3411199999999999,,,,,,2.69478,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2210,OKLAHOMA,ROGERS,,,,,,61000.0,26.136,,,,30.48,5.185622316,,,,,762.1600000000001,,,,33.019999999999996,,,,,,,,40.656,,,38.1,5.926425504,,,1088.8,,,,,,,83000.0,1222.7357719333943,,,,1035.30455549624,1420.675790756861,,,,,11430.887154784481,,,,,,,,,5.63,1.106424,,,,1.66878,0.015309932552,,,,,2.77644,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2211,OKLAHOMA,SEMINOLE,,,,,,45000.0,,0.31752,,2.54,15.24,,,,,,163.32,,,,15.24,,,,,,,,,,20.32,20.32,,,,326.64,,,,,,,64000.0,,397.92993060500237,,98.89476213358962,505.02661243719024,,,,,,2449.4758188823894,,,,,,,,,6.26,,0.564732,,0.762,1.6916399999999998,,,,,,2.4498,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2212,OKLAHOMA,SEQUOYAH,,,15.24,,,34000.0,,,,,,16.544604531999997,,,,,326.64,,,,,,,,,15.24,,,,,,,17.038473323999998,,,489.96000000000004,,,,46.2575830568157,,,47000.0,,,,,,7620.483168810749,,,,,5715.4435773922405,,,,,,3.09118,,,6.199999999999999,,,,,,0.025804644382,,,,,3.173852,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2213,OKLAHOMA,STEPHENS,,,,264.5055,,49000.0,10.164,0.86184,,5.08,43.18,,,,,,1415.44,,,,50.8,,,,,,277.5675,,27.588,,27.939999999999998,60.96,,,,2885.32,,,,,637.4644470470136,,97000.0,512.5239762595065,1875.3019718166777,,131.85968284478616,1691.8391516645875,,,,,,26399.90604795464,,,,,,,104.19122,,6.3,0.993168,0.9797760000000001,,0.508,1.85166,,,,,,3.026864,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2214,OKLAHOMA,TEXAS,37.009,,266.7,,,39000.0,13.068,,,,2438.4,2.839745554,,,,,11160.2,,,,2463.7999999999997,,43.54,,,482.59999999999997,,,39.204,,,2667.0,3.08667995,,,18237.4,1371.6729712596346,,,1048.7164377949314,,,63000.0,527.1675184383497,,,,85223.24084877587,1660.1766903480557,,,,,204122.98490686575,,,0.807667,,,4.0030399999999995,,,6.4,0.7739159999999999,,,,1.778,0.03271880747,,,,,3.21196,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2215,OKLAHOMA,TILLMAN,15.239,,,18526.27,,46000.0,43.56,,,12.7,132.07999999999998,0.987737584,,,,,6532.8,,,,134.62,,17.416,,,,19636.54,,87.12,,45.72,144.78,1.111204782,,,10071.4,631.4050185163397,,,,16519.270987503376,,97000.0,2372.253832972573,,,428.54396924555505,5050.266124371902,489.88820370926237,,,,,132816.02217940066,,,0.901278,,,,38.57644,,6.43,1.17612,,,0.6604,1.93548,0.02778011955,,,,,3.652924,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2216,OKLAHOMA,TULSA,,,,,,37000.0,7.26,,,,15.24,7.284564682000001,,,,,489.96000000000004,,,,15.24,,,,,,,,10.164,,,25.4,7.778433474000001,,,653.28,,,,,,,46000.0,292.87084357686086,,,,530.2779430590498,2694.3851204009425,,,,,8437.083376150451,,,,,,,,,5.42,0.996072,,,,1.778,0.020742489264000002,,,,,3.2772880000000004,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2217,OKLAHOMA,WAGONER,,,,,,63000.0,10.164,,,2.54,58.419999999999995,35.188151430000005,,,,,1796.52,,,,60.96,,,,,,,,20.328,,17.779999999999998,63.5,39.139101765999996,,,2449.8,,,,,,,132000.0,351.4450122922331,,,65.92984142239308,1893.8497966394634,16411.25482426029,,,,,27488.56196745792,,,,,,,,,7.859999999999999,0.746328,,,0.508,1.6230600000000002,0.026175045976,,,,,2.88532,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2218,OKLAHOMA,WASHINGTON,,,,,,42000.0,8.712,,,10.16,33.019999999999996,7.284564682000001,,,,,653.28,,,,35.559999999999995,,,,,,,,14.52,,55.879999999999995,38.1,7.654966276,,,816.6,,,,,,,69000.0,373.41032556049765,,,329.64920711196544,1010.0532248743805,2585.5210751322184,,,,,7892.755416398809,,,,,,,,,5.79,0.98736,,,0.635,1.50876,0.019878218878,,,,,2.36814,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2219,OKLAHOMA,WASHITA,19.593,,,7641.27,,47000.0,10.164,0.43092,,10.16,109.22,,,,,,8166.0,,,,114.3,,21.77,,,,7924.28,,30.492,,88.89999999999999,124.46,,,,15243.2,1023.3115817333781,,,,6484.253741908082,,117000.0,556.4546027960357,1344.728731010008,,296.6842864007688,2903.903021513844,,,,,,170646.81538213976,,,1.1363940000000001,,,,36.74776000000001,,8.4,1.0512480000000002,1.4038920000000001,,0.5715,1.32842,,,,,,3.4950479999999997,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2220,OKLAHOMA,WOODS,,,,,,27000.0,7.26,,,22.86,15.24,,,,,,8982.6,,,,15.24,,,,,,,,11.616,,104.14,88.89999999999999,,,,19054.0,,,,,,,52000.0,336.80147011339,,,758.1931763575203,681.7859267902069,,,,,,142886.08943480605,,,,,,,,,6.19,1.086096,,,0.65024,2.286,,,,,,2.547792,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2221,OKLAHOMA,WOODWARD,13.062000000000001,,,,,43000.0,31.944,,,20.32,30.48,,,,,,3810.8,,,,35.559999999999995,,15.239,,,,,,59.532,,104.14,104.14,,,,7077.200000000001,587.8598448255577,,,,,,82000.0,1039.6914946978563,,,593.3685728015377,1313.0691923366946,,,,,,64230.69925069375,,,0.97965,,,,,,6.63,0.720192,,,0.5715,2.04216,,,,,,2.825436,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2222,OREGON,BAKER,185.04500000000002,,,,,156000.0,4.356,,,,,,,,,,468.184,189.399,,,,489.96000000000004,189.399,,,12.7,,,20.328,,,,,,,489.96000000000004,14065.091102122602,,,,,,471920.0,311.90744840935685,,,,,,,,,,15437.140938556568,,,3.2720310000000006,,,,,,9.13,1.251624,,,,,,,,,,9.742037999999999,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
